type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2,8.2,-0.6931471805599453,0.35,1.3609765531356006,0.27748873851023215,4.58257569495584,11.269427669584644,0.9976,3.23,0.62,2.2407096892759584,0
2,6.4,-0.9942522733438669,0.25,1.0647107369924282,0.2720294101747089,4.58257569495584,7.0,0.9974,3.57,0.62,2.2823823856765264,0
2,6.8,-0.4620354595965587,0.12,1.5686159179138452,0.31464265445104544,4.0,11.224972160321824,0.9969,3.28,0.61,2.2512917986064953,0
2,7.6,-0.5978370007556204,0.21,1.1631508098056809,0.2664582518894845,2.6457513110645907,5.291502622129181,0.9964,3.28,0.55,2.272125885509337,0
2,7.8,-0.527632742082372,0.33,1.0986122886681098,0.2720294101747089,4.898979485566356,10.954451150103322,0.9968,3.25,0.54,2.2407096892759584,0
2,7.3,-0.5447271754416722,0.3,1.2237754316221157,0.2720294101747089,3.872983346207417,7.416198487095663,0.9968,3.46,0.59,2.322387720290225,0
2,9.6,-1.1394342831883648,0.47,0.8754687373538999,0.23664319132398465,3.0,4.898979485566356,0.99695,3.22,0.82,2.33214389523559,1
2,6.8,-0.6931471805599453,0.11,0.9162907318741551,0.27386127875258304,4.0,7.0,0.99545,3.36,0.79,2.2512917986064953,0
2,7.0,-0.8675005677047231,0.35,0.9555114450274363,0.2966479394838265,4.0,6.244997998398398,0.9961,3.34,0.55,2.2192034840549946,0
2,7.0,-0.843970070294529,0.36,0.9555114450274363,0.29832867780352595,3.7416573867739413,6.082762530298219,0.99615,3.34,0.56,2.2192034840549946,0
2,7.8,-0.5621189181535413,0.31,1.0296194171811581,0.26267851073127396,5.0990195135927845,10.954451150103322,0.99625,3.29,0.53,2.2300144001592104,0
2,7.8,-0.8209805520698302,0.28,1.308332819650179,0.31622776601683794,4.242640687119285,9.746794344808963,0.9966,3.22,0.67,2.2407096892759584,0
2,8.2,-0.5621189181535413,0.26,1.1631508098056809,0.2449489742783178,5.291502622129181,8.06225774829855,0.9959,3.3,0.43,2.312535423847214,0
2,7.0,-0.7133498878774648,0.49,1.8870696490323797,0.2449489742783178,5.0990195135927845,11.0,0.9974,3.34,0.76,2.3513752571634776,0
2,8.7,-0.4700036292457356,0.16,1.0986122886681098,0.3178049716414141,3.605551275463989,7.0,0.9962,3.14,0.57,2.3978952727983707,0
2,7.5,-0.7133498878774648,0.19,1.0647107369924282,0.27568097504180444,3.1622776601683795,6.6332495807108,0.9957,3.39,0.54,2.272125885509337,0
2,7.8,-0.6348782724359695,0.33,1.2237754316221157,0.282842712474619,4.898979485566356,12.0,0.99655,3.3,0.6,2.2512917986064953,0
2,7.8,-1.0788096613719298,0.37,1.0986122886681098,0.2863564212655271,4.898979485566356,7.615773105863909,0.9964,3.34,0.59,2.2407096892759584,0
2,7.4,-0.6348782724359695,0.26,1.0986122886681098,0.3178049716414141,4.0,8.48528137423857,0.9957,3.15,0.57,2.2407096892759584,0
2,6.8,-0.4942963218147801,0.04,0.9162907318741551,0.23874672772626646,2.23606797749979,3.1622776601683795,0.99525,3.42,0.6,2.2512917986064953,0
2,8.6,-0.43850496218636453,0.25,1.0986122886681098,0.28809720581775866,2.8284271247461903,5.291502622129181,0.99815,3.28,0.6,2.302585092994046,0
2,8.4,-0.4541302800894454,0.36,1.0986122886681098,0.29832867780352595,3.872983346207417,7.416198487095663,0.99745,3.31,0.57,2.341805806147327,0
2,7.7,-0.843970070294529,0.25,1.2809338454620642,0.2701851217221259,5.385164807134504,7.937253933193772,0.99615,3.37,0.58,2.3513752571634776,0
2,6.9,-0.6539264674066639,0.25,1.2809338454620642,0.28460498941515416,3.1622776601683795,6.082762530298219,0.99685,3.46,0.5,2.3978952727983707,0
2,5.2,-0.7339691750802004,0.04,0.9555114450274363,0.232379000772445,4.358898943540674,10.295630140987,0.9927,3.54,0.62,2.501435951739211,1
2,8.0,-0.9675840262617056,0.06,1.0296194171811581,0.2792848008753788,3.4641016151377544,7.0,0.99625,3.37,0.52,2.2925347571405443,0
2,8.5,-0.9942522733438669,0.2,1.33500106673234,0.3,4.242640687119285,7.615773105863909,0.998,3.34,0.7,2.2617630984737906,0
2,7.2,-0.4620354595965587,0.0,1.0647107369924282,0.31144823004794875,3.7416573867739413,6.164414002968976,0.99675,3.37,0.58,2.1972245773362196,0
2,7.2,-0.43850496218636453,0.0,1.0647107369924282,0.31144823004794875,3.872983346207417,6.244997998398398,0.99675,3.37,0.58,2.2192034840549946,0
2,7.7,-0.5447271754416722,0.1,1.0296194171811581,0.31937438845342625,5.291502622129181,10.44030650891055,0.99565,3.08,0.49,2.2823823856765264,0
2,8.2,-0.5108256237659907,0.17,1.1939224684724346,0.2683281572999748,3.3166247903554,8.54400374531753,0.9963,3.2,0.45,2.2300144001592104,0
2,7.7,-0.6348782724359695,0.06,0.9932517730102833,0.2720294101747089,3.0,6.244997998398398,0.99615,3.35,0.48,2.2823823856765264,0
2,7.1,-0.5108256237659907,0.0,1.0296194171811581,0.2720294101747089,4.0,5.830951894845301,0.9972,3.47,0.7,2.2925347571405443,0
2,8.0,-0.5621189181535413,0.23,1.4350845252893227,0.2701851217221259,4.123105625617661,10.908712114635714,0.99675,3.26,0.57,2.2300144001592104,0
2,9.4,-1.0788096613719298,0.37,1.1631508098056809,0.27386127875258304,2.23606797749979,3.605551275463989,0.998,3.22,0.62,2.2192034840549946,0
2,7.9,-1.1086626245216111,0.23,0.9932517730102833,0.27748873851023215,4.242640687119285,6.708203932499369,0.99625,3.29,0.65,2.2300144001592104,0
2,8.0,-0.6539264674066639,0.03,0.9932517730102833,0.2645751311064591,3.1622776601683795,5.916079783099616,0.99575,3.34,0.57,2.302585092994046,0
2,7.9,-0.9942522733438669,0.23,1.0296194171811581,0.27748873851023215,4.795831523312719,7.0,0.9963,3.28,0.67,2.2300144001592104,0
2,7.9,-0.6069694843188929,0.06,1.6094379124341003,0.2949576240750525,5.196152422706632,7.810249675906654,0.9965,3.36,0.67,2.3702437414678603,0
2,7.5,-0.4307829160924542,0.18,2.0794415416798357,0.2966479394838265,5.196152422706632,9.695359714832659,0.99915,3.38,0.77,2.2407096892759584,0
2,8.9,-0.916290731874155,0.32,1.8870696490323797,0.2949576240750525,3.1622776601683795,6.855654600401044,0.9991,3.38,0.77,2.3513752571634776,1
2,7.6,-0.6539264674066639,0.12,1.3862943611198906,0.2588435821108957,3.4641016151377544,7.280109889280518,0.9971,3.36,0.57,2.2082744135228043,0
2,7.5,-0.916290731874155,0.12,1.3862943611198906,0.30331501776206204,5.385164807134504,7.280109889280518,0.9967,3.37,0.7,2.33214389523559,0
2,6.9,-1.0216512475319814,0.25,1.2237754316221157,0.31304951684997057,2.23606797749979,4.0,0.9964,3.41,0.6,2.312535423847214,0
2,7.5,-0.6348782724359695,0.06,1.2809338454620642,0.29325756597230357,4.47213595499958,6.6332495807108,0.9965,3.38,0.59,2.3702437414678603,0
2,7.6,-0.4780358009429998,0.32,1.1631508098056809,0.2863564212655271,2.6457513110645907,7.3484692283495345,0.9966,3.36,0.52,2.2407096892759584,0
2,7.4,-1.2378743560016174,0.38,0.9932517730102833,0.24899799195977465,3.0,5.477225575051661,0.9968,3.41,0.53,2.2512917986064953,0
2,7.9,-0.6348782724359695,0.24,1.0986122886681098,0.2683281572999748,3.872983346207417,10.246950765959598,0.996,3.27,0.54,2.2407096892759584,0
2,9.0,-0.7765287894989963,0.31,1.33500106673234,0.30495901363953815,4.358898943540674,9.899494936611665,0.99815,3.32,0.63,2.2512917986064953,0
2,8.6,-0.7550225842780328,0.3,1.3862943611198906,0.27568097504180444,5.477225575051661,11.61895003862225,0.9976,3.3,0.53,2.2407096892759584,0
2,7.4,-1.0216512475319814,0.29,1.2809338454620642,0.2949576240750525,5.0990195135927845,8.48528137423857,0.99645,3.39,0.68,2.3978952727983707,0
2,7.1,-1.0498221244986778,0.29,1.252762968495368,0.30983866769659335,4.47213595499958,7.280109889280518,0.9962,3.42,0.65,2.3978952727983707,0
2,9.6,-0.579818495252942,0.23,1.4816045409242156,0.31937438845342625,6.082762530298219,9.591663046625438,0.9996,3.3,0.65,2.312535423847214,0
2,9.3,-0.4942963218147801,0.26,1.4816045409242156,0.3,5.0,9.327379053088816,0.99975,3.24,0.62,2.272125885509337,0
2,7.8,-0.4780358009429998,0.05,1.1939224684724346,0.2810693864511039,2.449489742783178,4.242640687119285,0.99735,3.29,0.63,2.2300144001592104,0
2,8.0,-0.5447271754416722,0.28,1.4350845252893227,0.2569046515733026,4.58257569495584,10.677078252031311,0.9973,3.22,0.54,2.2407096892759584,0
2,8.4,-0.579818495252942,0.08,1.1314021114911006,0.324037034920393,4.0,6.6332495807108,0.9958,3.13,0.52,2.3978952727983707,0
2,7.9,-0.4307829160924542,0.01,1.252762968495368,0.2792848008753788,4.123105625617661,6.164414002968976,0.9963,3.34,0.74,2.4595888418037104,1
2,8.9,-0.843970070294529,0.45,1.0647107369924282,0.22803508501982758,2.449489742783178,4.0,0.9948,3.35,0.7,2.5257286443082556,0
2,7.8,-0.843970070294529,0.32,1.33500106673234,0.282842712474619,5.385164807134504,7.615773105863909,0.9974,3.31,0.64,2.33214389523559,0
2,7.7,-0.4079682383262829,0.0,1.2237754316221157,0.3,2.8284271247461903,4.358898943540674,0.9974,3.27,0.73,2.2300144001592104,0
2,6.1,-1.5606477482646683,0.4,0.8754687373538999,0.2569046515733026,6.363961030678928,12.84523257866513,0.9912,3.25,0.59,2.4765384001174837,0
2,7.4,-0.5978370007556204,0.22,1.1631508098056809,0.3255764119219941,3.4641016151377544,8.48528137423857,0.9959,3.05,0.63,2.2192034840549946,0
2,8.3,-0.8675005677047231,0.38,1.252762968495368,0.3065941943351178,4.898979485566356,7.745966692414834,0.9979,3.31,0.7,2.379546134130174,0
2,8.3,-1.3470736479666092,0.42,1.0986122886681098,0.282842712474619,3.3166247903554,5.196152422706632,0.9974,3.21,0.8,2.2407096892759584,0
2,7.7,-0.6733445532637656,0.28,1.1314021114911006,0.2949576240750525,4.795831523312719,7.3484692283495345,0.998,3.42,0.74,2.2192034840549946,0
2,7.4,-0.4620354595965587,0.07,1.2237754316221157,0.3,3.3166247903554,6.082762530298219,0.9979,3.43,0.76,2.272125885509337,0
2,7.8,-0.616186139423817,0.26,1.0986122886681098,0.2966479394838265,4.795831523312719,6.928203230275509,0.9981,3.41,0.74,2.2192034840549946,0
2,8.3,-0.4155154439616658,0.15,1.0647107369924282,0.2810693864511039,4.123105625617661,6.48074069840786,0.9972,3.31,0.54,2.2617630984737906,0
2,7.8,-0.7765287894989963,0.26,1.0647107369924282,0.2966479394838265,4.795831523312719,7.280109889280518,0.9981,3.43,0.74,2.2192034840549946,0
2,9.6,-0.9675840262617056,0.31,1.252762968495368,0.30983866769659335,4.0,7.0,0.9982,3.19,0.7,2.302585092994046,1
2,9.5,-0.9942522733438669,0.52,1.0986122886681098,0.2863564212655271,2.449489742783178,5.0990195135927845,0.998,3.18,0.51,2.2512917986064953,0
2,7.7,-1.3470736479666092,0.3,0.9932517730102833,0.24289915602982237,4.47213595499958,6.164414002968976,0.9949,3.29,0.47,2.379546134130174,0
2,8.7,-1.171182981502945,0.46,0.8754687373538999,0.24289915602982237,3.3166247903554,5.0,0.9966,3.36,0.76,2.312535423847214,0
2,9.0,-0.843970070294529,0.34,1.252762968495368,0.282842712474619,5.0990195135927845,9.273618495495704,0.9987,3.38,0.62,2.2512917986064953,0
2,9.1,-0.7985076962177716,0.35,1.2237754316221157,0.282842712474619,4.795831523312719,8.831760866327848,0.9987,3.38,0.62,2.2512917986064953,0
2,8.8,-0.6539264674066639,0.34,1.308332819650179,0.2949576240750525,4.898979485566356,11.045361017187261,0.9982,3.26,0.61,2.2512917986064953,0
2,7.0,-0.5447271754416722,0.12,1.0647107369924282,0.30166206257996714,5.830951894845301,11.135528725660043,0.9956,3.44,0.48,2.3513752571634776,0
2,9.5,-0.579818495252942,0.33,1.2237754316221157,0.29832867780352595,5.916079783099616,8.18535277187245,0.9972,3.28,0.73,2.468099531471619,1
2,6.4,-0.40047756659712525,0.08,1.1314021114911006,0.21213203435596426,4.358898943540674,6.928203230275509,0.9949,3.49,0.49,2.4336133554004498,0
2,9.1,-0.6539264674066639,0.33,0.832909122935104,0.2645751311064591,3.0,5.477225575051661,0.9978,3.24,0.6,2.2300144001592104,0
2,7.8,-0.5978370007556204,0.35,1.1631508098056809,0.2720294101747089,4.58257569495584,8.12403840463596,0.9974,3.25,0.56,2.2192034840549946,0
2,8.0,-0.40047756659712525,0.3,1.0986122886681098,0.2449489742783178,6.164414002968976,7.874007874011811,0.9958,3.26,0.56,2.322387720290225,0
2,7.0,-0.4780358009429998,0.18,0.9162907318741551,0.24899799195977465,2.6457513110645907,7.0710678118654755,0.9951,3.08,0.6,2.2300144001592104,0
2,5.3,-0.5621189181535413,0.01,0.9932517730102833,0.232379000772445,2.23606797749979,5.196152422706632,0.9934,3.57,0.84,2.5257286443082556,1
2,8.6,-0.6348782724359695,0.22,1.0986122886681098,0.31622776601683794,2.6457513110645907,5.196152422706632,0.9967,3.2,0.56,2.322387720290225,0
2,6.8,-0.579818495252942,0.03,0.9932517730102833,0.28982753492378877,4.242640687119285,5.916079783099616,0.9968,3.44,0.63,2.302585092994046,0
2,7.0,-1.4696759700589417,0.4,0.9555114450274363,0.25099800796022265,4.58257569495584,8.18535277187245,0.9952,3.5,0.63,2.4069451083182885,0
2,8.9,-0.527632742082372,0.39,1.1939224684724346,0.3082207001484488,2.23606797749979,4.69041575982343,0.9986,3.37,0.58,2.33214389523559,0
2,9.2,-0.4620354595965587,0.21,1.308332819650179,0.31144823004794875,5.385164807134504,8.06225774829855,0.9988,3.28,0.58,2.2617630984737906,0
2,9.2,-0.843970070294529,0.52,1.1939224684724346,0.28809720581775866,3.7416573867739413,4.795831523312719,0.9976,3.35,0.61,2.424802725718295,0
2,8.3,-0.4861330111756192,0.22,1.2809338454620642,0.2949576240750525,2.449489742783178,4.358898943540674,0.9982,3.26,0.61,2.2300144001592104,0
2,8.8,-0.7765287894989963,0.45,1.2809338454620642,0.25495097567963926,2.6457513110645907,4.242640687119285,0.9947,3.32,0.79,2.6390573296152584,0
2,9.6,-0.616186139423817,0.42,1.2237754316221157,0.28460498941515416,5.0,7.211102550927978,0.997,3.2,0.71,2.4336133554004498,0
2,9.3,-1.3093333199837622,0.41,1.0986122886681098,0.30166206257996714,2.449489742783178,4.0,0.998,3.28,0.7,2.272125885509337,0
2,9.3,-0.941608539858445,0.4,1.2809338454620642,0.2701851217221259,3.1622776601683795,5.0990195135927845,0.9984,3.34,0.75,2.322387720290225,0
2,9.2,-0.8915981192837836,0.5,1.252762968495368,0.2345207879911715,3.4641016151377544,5.0,0.9952,3.34,0.79,2.5877640352277083,1
2,6.5,-0.941608539858445,0.23,2.2300144001592104,0.22583179581272428,5.291502622129181,9.539392014169456,0.9952,3.44,0.55,2.4932054526026954,0
2,7.8,-0.6539264674066639,0.25,1.0647107369924282,0.28460498941515416,3.7416573867739413,6.164414002968976,0.9984,3.43,0.65,2.1972245773362196,0
2,7.2,-1.0788096613719298,0.32,1.252762968495368,0.3,6.557438524302,10.63014581273465,0.9966,3.32,0.79,2.4069451083182885,0
2,7.3,-1.0078579253996456,0.49,1.252762968495368,0.2966479394838265,6.244997998398398,10.295630140987,0.9966,3.36,0.78,2.3978952727983707,0
2,7.6,-0.8915981192837836,0.49,1.0986122886681098,0.2966479394838265,4.0,6.557438524302,0.998,3.48,0.64,2.2082744135228043,0
2,9.3,-0.916290731874155,0.49,1.252762968495368,0.29154759474226505,6.164414002968976,11.916375287812984,0.9978,3.22,0.55,2.2407096892759584,0
2,9.2,-0.843970070294529,0.49,1.2237754316221157,0.29325756597230357,4.795831523312719,10.770329614269007,0.9976,3.23,0.64,2.2512917986064953,0
2,7.0,-0.9675840262617056,0.49,1.252762968495368,0.31144823004794875,5.744562646538029,9.219544457292887,0.9962,3.39,0.77,2.4336133554004498,0
2,8.2,-0.8675005677047231,0.49,1.2809338454620642,0.28982753492378877,5.656854249492381,7.416198487095663,0.9988,3.34,0.75,2.163323025660538,0
2,9.2,-0.527632742082372,0.24,1.4586150226995167,0.3178049716414141,4.47213595499958,6.855654600401044,0.9988,3.26,0.67,2.2617630984737906,0
2,9.5,-0.7765287894989963,0.49,1.9878743481543455,0.25298221281347033,2.23606797749979,4.123105625617661,0.9988,3.21,0.73,2.3978952727983707,0
2,9.1,-0.7550225842780328,0.49,1.2809338454620642,0.3065941943351178,6.164414002968976,10.295630140987,0.9982,3.08,0.59,2.2082744135228043,0
2,7.5,-0.5978370007556204,0.24,1.0986122886681098,0.2792848008753788,3.1622776601683795,5.291502622129181,0.9983,3.45,0.78,2.2512917986064953,0
2,6.8,-0.6733445532637656,0.01,1.1314021114911006,0.2720294101747089,3.0,5.0,0.9958,3.33,0.56,2.2512917986064953,0
2,9.4,-0.843970070294529,0.24,1.33500106673234,0.30331501776206204,3.7416573867739413,6.708203932499369,0.998,3.19,0.73,2.302585092994046,0
2,9.5,-0.7765287894989963,0.24,1.308332819650179,0.30331501776206204,3.7416573867739413,6.6332495807108,0.998,3.12,0.74,2.302585092994046,0
2,9.0,-0.8209805520698302,0.49,1.2237754316221157,0.2792848008753788,5.0990195135927845,11.0,0.9978,3.23,0.58,2.2192034840549946,0
2,9.0,-0.616186139423817,0.49,1.3609765531356006,0.3065941943351178,6.4031242374328485,10.488088481701515,0.9982,3.08,0.61,2.2192034840549946,0
2,7.6,-1.2378743560016174,0.49,1.308332819650179,0.30331501776206204,5.0,7.745966692414834,0.9971,3.31,0.61,2.312535423847214,0
2,6.2,-1.0216512475319814,0.24,1.1631508098056809,0.3082207001484488,4.358898943540674,6.48074069840786,0.9946,3.57,0.57,2.4595888418037104,0
2,8.8,-0.8209805520698302,0.49,1.33500106673234,0.28809720581775866,4.242640687119285,10.535653752852738,0.9982,3.3,0.6,2.2512917986064953,0
2,8.8,-0.7550225842780328,0.49,1.3609765531356006,0.29154759474226505,4.123105625617661,10.488088481701515,0.9982,3.29,0.6,2.2823823856765264,0
2,7.6,-0.6733445532637656,0.24,1.2237754316221157,0.30166206257996714,2.8284271247461903,6.164414002968976,0.998,3.47,0.66,2.2617630984737906,0
2,9.0,-0.7985076962177716,0.49,1.2809338454620642,0.28982753492378877,4.58257569495584,8.660254037844387,0.9987,3.35,0.57,2.272125885509337,0
2,6.6,-0.941608539858445,0.49,0.9932517730102833,0.2645751311064591,4.795831523312719,12.206555615733702,0.9922,3.12,0.5,2.4423470353692043,0
2,8.9,-0.5191938734365074,0.41,2.186051276738094,0.29325756597230357,5.477225575051661,10.44030650891055,0.9998,3.27,0.57,2.2300144001592104,0
2,8.5,-0.5361434317502807,0.18,1.1314021114911006,0.2792848008753788,2.23606797749979,5.477225575051661,0.9967,3.2,0.48,2.2823823856765264,0
2,8.3,-0.5447271754416722,0.13,1.3609765531356006,0.30983866769659335,3.7416573867739413,7.937253933193772,0.9984,3.17,0.62,2.2082744135228043,0
2,8.3,-0.5108256237659907,0.13,1.2809338454620642,0.29154759474226505,2.449489742783178,4.898979485566356,0.9984,3.31,0.59,2.2192034840549946,0
2,9.4,-0.8915981192837836,0.48,1.7227665977411035,0.2683281572999748,3.1622776601683795,4.47213595499958,0.9973,3.34,0.79,2.501435951739211,1
2,8.8,-0.7339691750802004,0.41,1.4586150226995167,0.30331501776206204,5.0990195135927845,7.211102550927978,0.9982,3.31,0.53,2.3513752571634776,0
2,6.3,-1.0216512475319814,0.19,1.4350845252893227,0.27386127875258304,3.872983346207417,6.244997998398398,0.9956,3.56,0.52,2.5416019934645457,0
2,8.8,-1.4271163556401458,0.54,1.252762968495368,0.28809720581775866,5.0,7.54983443527075,0.9983,3.39,0.54,2.2192034840549946,0
2,7.5,-0.4462871026284195,0.0,1.2237754316221157,0.27748873851023215,4.242640687119285,5.385164807134504,0.9965,3.32,0.6,2.302585092994046,0
2,8.2,-0.941608539858445,0.38,0.9162907318741551,0.24083189157584592,3.1622776601683795,5.385164807134504,0.9962,3.26,0.74,2.2823823856765264,0
2,9.6,-0.5108256237659907,0.5,1.1939224684724346,0.2810693864511039,5.291502622129181,8.426149773176359,0.9997,3.5,0.57,2.272125885509337,0
2,8.3,-0.616186139423817,0.24,1.4816045409242156,0.27568097504180444,4.0,10.583005244258363,0.9976,3.27,0.61,2.2407096892759584,0
2,8.2,-0.579818495252942,0.23,1.4816045409242156,0.2792848008753788,3.7416573867739413,10.198039027185569,0.9976,3.28,0.62,2.2407096892759584,0
2,8.8,-0.5108256237659907,0.29,1.1631508098056809,0.31304951684997057,2.23606797749979,3.872983346207417,0.9988,3.36,0.49,2.2082744135228043,0
2,8.7,-0.616186139423817,0.26,1.252762968495368,0.31144823004794875,2.6457513110645907,5.5677643628300215,0.9976,3.27,0.6,2.2300144001592104,0
2,7.6,-0.8915981192837836,0.14,1.3862943611198906,0.2949576240750525,4.58257569495584,6.557438524302,0.9964,3.32,0.57,2.3513752571634776,0
2,7.9,-1.0498221244986778,0.21,1.0647107369924282,0.2701851217221259,6.782329983125268,10.099504938362077,0.9964,3.27,0.58,2.2512917986064953,0
2,9.5,-0.527632742082372,0.44,1.1939224684724346,0.2664582518894845,4.58257569495584,8.246211251235321,0.9992,3.46,0.63,2.2512917986064953,0
2,7.3,-0.40047756659712525,0.05,1.5260563034950492,0.32710854467592254,2.449489742783178,4.47213595499958,0.9972,3.4,0.63,2.312535423847214,0
